12772 0.01
-52.0443e-3 -135.291e-3 153.472e-3
-4.32608e-3 -172.165e-3 181.951e-3
-6.32454e-3 -171.924e-3 181.383e-3
75.0838e-3 -135.903e-3 251.262e-3
76.705e-3 -132.464e-3 248.352e-3
73.952e-3 -135.237e-3 255.352e-3
53.0927e-3 -139.271e-3 281.104e-3
67.4665e-3 -132.794e-3 270.701e-3
70.5824e-3 -131.944e-3 266.095e-3
42.383e-3 -145.449e-3 284.384e-3
32.1438e-3 -145.217e-3 288.645e-3
13.3619e-3 -156.384e-3 284.353e-3
19.1901e-3 -153.917e-3 285.976e-3
16.6949e-3 -149.618e-3 288.933e-3
23.8745e-3 -140.847e-3 292.811e-3
11.9598e-3 -152.339e-3 287.258e-3
16.9415e-3 -145.89e-3 291.14e-3
39.5452e-3 -148.4e-3 284.137e-3
19.571e-3 -165.07e-3 276.516e-3
0.053022e-3 -142.019e-3 292.388e-3
-46.6366e-3 -130.66e-3 267.948e-3
-49.4886e-3 -133.724e-3 259.224e-3
-30.4432e-3 -133.39e-3 284.544e-3
20.6927e-3 -161.654e-3 279.722e-3
6.92057e-3 -154.961e-3 285.333e-3
13.8914e-3 -160.935e-3 280.731e-3
21.5412e-3 -170.081e-3 270.715e-3
19.7888e-3 -157.777e-3 283.11e-3
-29.3648e-3 -155.531e-3 109.507e-3
-51.5424e-3 -134.294e-3 251.157e-3
75.8885e-3 -135.744e-3 147.817e-3
-29.0242e-3 -154.935e-3 105.506e-3
-30.0811e-3 -152.818e-3 102.26e-3
-36.9491e-3 -158.94e-3 185.547e-3
-53.6987e-3 -137.804e-3 177.408e-3
-54.0341e-3 -137.228e-3 181.569e-3
-49.8107e-3 -138.399e-3 147.555e-3
64.5709e-3 -136.037e-3 272.677e-3
81.1824e-3 -137.949e-3 204.411e-3
81.8685e-3 -137.224e-3 200.193e-3
-45.233e-3 -135.091e-3 267.63e-3
-42.2335e-3 -133.733e-3 273.342e-3
-38.8033e-3 -133.523e-3 277.568e-3
-51.9596e-3 -135.692e-3 246.928e-3
-53.2891e-3 -133.097e-3 243.395e-3
-11.7555e-3 -144.532e-3 288.34e-3
-11.8927e-3 -139.723e-3 290.784e-3
-3.7032e-3 -144.927e-3 290.285e-3
-9.54714e-3 -151.014e-3 284.898e-3
-15.7847e-3 -143.377e-3 287.555e-3
-13.4383e-3 -131.541e-3 293.626e-3
-6.0872e-3 -148.133e-3 287.921e-3
1.05656e-3 -146.07e-3 290.433e-3
-6.09138e-3 -170.604e-3 189.592e-3
-52.0622e-3 -138.036e-3 159.688e-3
-49.9436e-3 -140.286e-3 151.247e-3
-53.6148e-3 -137.059e-3 171.921e-3
80.1666e-3 -137.961e-3 212.128e-3
49.45e-3 -163.177e-3 112.985e-3
50.2542e-3 -161.269e-3 108.47e-3
74.425e-3 -140.74e-3 148.896e-3
34.1764e-3 -173.272e-3 182.585e-3
76.6306e-3 -140.126e-3 155.434e-3
-36.2392e-3 -159.48e-3 189.786e-3
-36.8761e-3 -158.557e-3 188.231e-3
55.5749e-3 -152.966e-3 101.336e-3
52.1663e-3 -158.639e-3 105.822e-3
82.0291e-3 -138.213e-3 191.178e-3
79.5032e-3 -133.544e-3 234.501e-3
78.3816e-3 -139.694e-3 232.004e-3
-47.7988e-3 -134.191e-3 263.12e-3
82.88e-3 -135.985e-3 187.266e-3
-53.5012e-3 -134.19e-3 239.215e-3
-29.7361e-3 -152.223e-3 98.2839e-3
72.827e-3 -134.355e-3 259.185e-3
76.84e-3 -137.646e-3 243.188e-3
-52.7801e-3 -139.792e-3 209.529e-3
-52.6557e-3 -140.33e-3 205.377e-3
-51.0967e-3 -144.316e-3 212.794e-3
-52.3419e-3 -141.207e-3 217.4e-3
-32.1243e-3 -162.985e-3 190.472e-3
-26.3702e-3 -158.579e-3 106.673e-3
-26.8271e-3 -157.31e-3 102.771e-3
-43.0159e-3 -138.913e-3 268.634e-3
-33.4592e-3 -135.219e-3 281.683e-3
30.2873e-3 -173.495e-3 196.528e-3
79.6793e-3 -138.245e-3 216.105e-3
-28.1882e-3 -136.778e-3 284.648e-3
6.42051e-3 -151.098e-3 287.943e-3
-50.1391e-3 -135.81e-3 254.878e-3
61.3424e-3 -139.217e-3 274.429e-3
5.76305e-3 -147.172e-3 290.309e-3
2.33688e-3 -150.157e-3 288.193e-3
9.61183e-3 -159.275e-3 282.068e-3
4.67025e-3 -158.175e-3 282.75e-3
-51.8274e-3 -140.322e-3 237.844e-3
-7.35722e-3 -155.31e-3 282.599e-3
1.70453e-3 -153.769e-3 285.75e-3
-51.7718e-3 -138.79e-3 242.4e-3
34.3225e-3 -172.105e-3 192.677e-3
-31.4384e-3 -146.843e-3 93.2943e-3
71.6433e-3 -138.963e-3 258.207e-3
51.7844e-3 -143.101e-3 280.121e-3
53.7942e-3 -156.21e-3 102.959e-3
-47.9953e-3 -143.484e-3 147.964e-3
-50.7814e-3 -145.145e-3 216.707e-3
-23.7235e-3 -161.517e-3 105.318e-3
57.5711e-3 -143.404e-3 275.57e-3
70.2491e-3 -138.251e-3 262.065e-3
67.623e-3 -137.68e-3 267.427e-3
77.2418e-3 -144.216e-3 228.571e-3
-24.2432e-3 -160.286e-3 101.389e-3
-23.2132e-3 -162.757e-3 109.285e-3
-27.1765e-3 -155.979e-3 98.9474e-3
82.0465e-3 -139.239e-3 183.892e-3
64.969e-3 -160.1e-3 146.949e-3
47.7984e-3 -163.839e-3 106.323e-3
36.6662e-3 -158.497e-3 278.481e-3
32.9977e-3 -161.297e-3 277.458e-3
32.61e-3 -166.921e-3 271.863e-3
24.0059e-3 -165.976e-3 275.126e-3
37.0186e-3 -164.286e-3 272.899e-3
76.0095e-3 -136.777e-3 247.266e-3
28.6032e-3 -168.332e-3 271.519e-3
30.1123e-3 -181.275e-3 246.916e-3
74.4617e-3 -139.743e-3 249.725e-3
35.964e-3 -151.398e-3 283.836e-3
73.1124e-3 -139.357e-3 254.017e-3
72.0536e-3 -144.416e-3 146.042e-3
-51.9884e-3 -142.16e-3 176.641e-3
-52.0282e-3 -142.479e-3 183.021e-3
-53.4587e-3 -139.212e-3 191.631e-3
-52.8821e-3 -139.994e-3 201.377e-3
76.9094e-3 -142.298e-3 237.38e-3
13.2806e-3 -166.641e-3 275.274e-3
-7.33783e-3 -171.967e-3 180.926e-3
27.4706e-3 -144.321e-3 290.705e-3
79.2101e-3 -143.337e-3 207.506e-3
77.5506e-3 -144.615e-3 219.386e-3
-11.6118e-3 -154.237e-3 281.972e-3
-12.3652e-3 -159.784e-3 276.992e-3
82.2347e-3 -136.881e-3 196.218e-3
63.7323e-3 -163.165e-3 189.096e-3
77.3006e-3 -146.206e-3 213.802e-3
-50.6638e-3 -145.854e-3 224.702e-3
-52.3067e-3 -139.973e-3 233.849e-3
-53.8216e-3 -138.122e-3 185.472e-3
-44.4453e-3 -140.4e-3 264.587e-3
-33.8721e-3 -139.029e-3 279.535e-3
-38.8063e-3 -137.447e-3 275.591e-3
-39.7481e-3 -140.983e-3 272.028e-3
80.8556e-3 -142.403e-3 191.379e-3
-47.7854e-3 -137.795e-3 259.763e-3
-21.599e-3 -141.598e-3 285.933e-3
-35.4749e-3 -142.536e-3 275.834e-3
-50.2744e-3 -146.582e-3 220.514e-3
78.7669e-3 -142.981e-3 211.552e-3
74.3028e-3 -144.21e-3 152.998e-3
72.2835e-3 -146.472e-3 149.488e-3
69.5561e-3 -150.944e-3 147.071e-3
72.4921e-3 -148.52e-3 152.941e-3
39.4127e-3 -173.925e-3 177.8e-3
67.0891e-3 -154.68e-3 145.085e-3
67.2075e-3 -151.996e-3 141.78e-3
-37.9646e-3 -158.41e-3 189.439e-3
-6.70442e-3 -160.694e-3 278.265e-3
-2.5978e-3 -161.694e-3 278.526e-3
0.569877e-3 -157.232e-3 283.019e-3
-1.28009e-3 -166.695e-3 273.744e-3
-38.9229e-3 -154.271e-3 137.987e-3
19.4276e-3 -142.622e-3 292.684e-3
-49.6445e-3 -140.873e-3 249.907e-3
-50.5648e-3 -140.817e-3 245.865e-3
-47.5501e-3 -141.593e-3 256.039e-3
-16.7026e-3 -149.066e-3 283.732e-3
-20.8182e-3 -147.803e-3 282.678e-3
-15.3293e-3 -156.98e-3 278.207e-3
-20.2713e-3 -155.921e-3 276.693e-3
-45.6536e-3 -142.455e-3 259.982e-3
67.9671e-3 -141.266e-3 264.153e-3
63.215e-3 -143.603e-3 269.542e-3
-51.9632e-3 -143.237e-3 188.633e-3
32.2502e-3 -173.218e-3 193.121e-3
65.299e-3 -162.255e-3 184.904e-3
80.4988e-3 -142.979e-3 179.42e-3
-26.815e-3 -155.366e-3 94.9513e-3
-27.3264e-3 -153.244e-3 91.4325e-3
-8.88029e-3 -172.183e-3 179.543e-3
51.4028e-3 -157.969e-3 97.6838e-3
49.5574e-3 -161.612e-3 103.49e-3
-27.8092e-3 -140.825e-3 282.977e-3
-45.6764e-3 -147.218e-3 146.122e-3
-40.5311e-3 -153.619e-3 142.051e-3
-46.4459e-3 -144.386e-3 142.597e-3
-30.8469e-3 -144.364e-3 278.663e-3
69.0846e-3 -145.155e-3 258.285e-3
-49.8438e-3 -142.395e-3 154.9e-3
-12.474e-3 -172.33e-3 177.06e-3
33.6162e-3 -173.009e-3 184.467e-3
77.2012e-3 -144.401e-3 163.056e-3
-21.0203e-3 -164.64e-3 106.308e-3
-21.5799e-3 -163.447e-3 102.506e-3
-26.2085e-3 -149.029e-3 278.784e-3
-49.9085e-3 -148.226e-3 203.99e-3
70.7858e-3 -145.392e-3 254.045e-3
47.0702e-3 -149.671e-3 279.52e-3
45.9343e-3 -165.053e-3 100.401e-3
68.698e-3 -159.197e-3 189.371e-3
80.6188e-3 -143.218e-3 183.424e-3
34.3082e-3 -171.919e-3 191.147e-3
64.9411e-3 -165.027e-3 193.911e-3
68.7756e-3 -159.543e-3 185.313e-3
-50.5335e-3 -145.248e-3 232.687e-3
46.4867e-3 -165.735e-3 109.672e-3
-16.6118e-3 -169.048e-3 107.287e-3
-8.84261e-3 -171.909e-3 180.633e-3
-51.5872e-3 -140.64e-3 163.252e-3
-11.2154e-3 -172.001e-3 179.178e-3
-50.9756e-3 -143.167e-3 166.827e-3
-6.44121e-3 -171.789e-3 182.532e-3
-52.1907e-3 -142.716e-3 196.843e-3
-33.0637e-3 -160.374e-3 135.672e-3
-19.7646e-3 -166.54e-3 109.721e-3
-24.489e-3 -163.184e-3 117.675e-3
75.1551e-3 -143.547e-3 243.378e-3
34.9431e-3 -179.988e-3 247.381e-3
73.4814e-3 -143.99e-3 248.468e-3
27.8853e-3 -163.12e-3 277.447e-3
35.2154e-3 -173.396e-3 181.637e-3
37.1165e-3 -173.318e-3 181.034e-3
78.1931e-3 -145.528e-3 170.096e-3
80.5927e-3 -141.952e-3 199.652e-3
73.7149e-3 -154.895e-3 194.026e-3
68.2292e-3 -160.335e-3 193.259e-3
-52.0271e-3 -141.32e-3 171.172e-3
-50.0521e-3 -146.23e-3 171.863e-3
74.5338e-3 -153.947e-3 198.179e-3
79.1116e-3 -145.101e-3 203.294e-3
-52.0863e-3 -143.074e-3 192.721e-3
-44.251e-3 -153.61e-3 189.657e-3
-37.0396e-3 -158.852e-3 189.746e-3
-47.3745e-3 -151.365e-3 193.498e-3
-50.5596e-3 -145.857e-3 208.464e-3
-3.54798e-3 -172.11e-3 197.54e-3
-49.2776e-3 -148.365e-3 212.86e-3
22.1671e-3 -147.02e-3 290.115e-3
30.8568e-3 -182.747e-3 240.508e-3
75.7994e-3 -147.714e-3 231.798e-3
65.3009e-3 -144.315e-3 266.091e-3
-34.5958e-3 -160.886e-3 184.339e-3
77.0052e-3 -146.044e-3 223.241e-3
-24.5609e-3 -146.6e-3 281.505e-3
-49.2879e-3 -148.167e-3 179.64e-3
61.3152e-3 -165.147e-3 190.312e-3
77.4819e-3 -147.856e-3 206.971e-3
76.1297e-3 -148.155e-3 227.013e-3
76.2178e-3 -151.24e-3 202.547e-3
-49.7577e-3 -145.261e-3 162.438e-3
-7.87335e-3 -172.231e-3 179.987e-3
-10.1616e-3 -172.199e-3 178.982e-3
-13.3685e-3 -171.749e-3 179.154e-3
-48.8444e-3 -146.284e-3 158.237e-3
-32.7425e-3 -162.816e-3 183.141e-3
-50.2101e-3 -146.828e-3 186.271e-3
78.412e-3 -148.512e-3 186.815e-3
76.3418e-3 -149.238e-3 211.051e-3
75.8333e-3 -149.649e-3 218.797e-3
-46.2459e-3 -148.264e-3 150.006e-3
-6.37068e-3 -172.357e-3 180.419e-3
-48.3001e-3 -144.874e-3 151.786e-3
49.4249e-3 -161.075e-3 99.3691e-3
78.4798e-3 -147.187e-3 178.907e-3
-50.5307e-3 -142.674e-3 241.796e-3
-6.78e-3 -164.43e-3 274.655e-3
-20.4542e-3 -159.287e-3 273.43e-3
-16.7462e-3 -161.889e-3 272.932e-3
-10.8631e-3 -163.416e-3 274.201e-3
-48.9057e-3 -149.658e-3 224.03e-3
-48.0886e-3 -151.019e-3 219.729e-3
-48.1213e-3 -152.521e-3 203.234e-3
-40.3046e-3 -146.571e-3 266.33e-3
-38.1083e-3 -145.359e-3 270.65e-3
-43.1618e-3 -144.556e-3 263.215e-3
-29.9471e-3 -147.944e-3 276.882e-3
61.3061e-3 -148.389e-3 268.25e-3
65.1467e-3 -147.955e-3 263.146e-3
36.854e-3 -173.187e-3 182.052e-3
76.5005e-3 -147.582e-3 165.735e-3
44.9937e-3 -173.837e-3 144.587e-3
-47.9257e-3 -150.208e-3 189.685e-3
78.766e-3 -147.333e-3 182.926e-3
41.7551e-3 -154.95e-3 278.95e-3
42.0608e-3 -161.301e-3 273.373e-3
44.8474e-3 -166.869e-3 105.723e-3
43.31e-3 -172.599e-3 119.673e-3
-8.69701e-3 -175.259e-3 117.532e-3
42.6609e-3 -169.387e-3 108.08e-3
-17.9268e-3 -167.182e-3 103.83e-3
-14.0621e-3 -170.681e-3 104.113e-3
-22.1426e-3 -164.771e-3 112.634e-3
-11.3035e-3 -173.845e-3 118.522e-3
36.1146e-3 -170.283e-3 266.285e-3
69.0641e-3 -150.169e-3 253.037e-3
68.9131e-3 -154.207e-3 149.658e-3
44.3467e-3 -174.796e-3 170.977e-3
64.8536e-3 -155.76e-3 140.391e-3
42.1196e-3 -174.502e-3 120.457e-3
44.638e-3 -165.805e-3 95.2413e-3
-50.365e-3 -144.724e-3 237.071e-3
-47.4615e-3 -151.475e-3 235.881e-3
-49.6418e-3 -148.059e-3 228.371e-3
-49.9952e-3 -148.336e-3 199.913e-3
-37.4356e-3 -159.289e-3 190.818e-3
-44.7767e-3 -154.626e-3 193.546e-3
-50.1605e-3 -147.954e-3 195.921e-3
39.0165e-3 -173.245e-3 180.424e-3
75.5871e-3 -145.494e-3 158.859e-3
42.48e-3 -173.024e-3 179.283e-3
34.6071e-3 -173.058e-3 183.996e-3
33.5358e-3 -174.402e-3 181.154e-3
44.4231e-3 -169.136e-3 116.461e-3
45.0072e-3 -168.004e-3 112.788e-3
-43.1383e-3 -151.342e-3 145.389e-3
-44.0505e-3 -151.88e-3 149.363e-3
2.36911e-3 -168.605e-3 272.445e-3
-8.99461e-3 -167.059e-3 271.097e-3
-12.7552e-3 -165.504e-3 271.184e-3
-48.8863e-3 -150.06e-3 207.724e-3
-34.3367e-3 -146.6e-3 273.977e-3
-30.9693e-3 -151.645e-3 272.881e-3
-24.6555e-3 -154.302e-3 275.451e-3
-9.95897e-3 -171.945e-3 180.208e-3
-12.3795e-3 -171.857e-3 179.29e-3
-15.0003e-3 -171.672e-3 178.483e-3
-19.0546e-3 -170.886e-3 178.228e-3
-10.9832e-3 -171.84e-3 180.181e-3
-48.6093e-3 -148.797e-3 167.348e-3
-34.1545e-3 -161.586e-3 183.624e-3
36.2612e-3 -173.652e-3 180.506e-3
-47.4803e-3 -147.304e-3 248.017e-3
-49.1743e-3 -144.914e-3 245.146e-3
-48.9172e-3 -147.214e-3 240.688e-3
-37.736e-3 -158.664e-3 254.851e-3
-24.4095e-3 -157.669e-3 272.318e-3
-47.0804e-3 -144.884e-3 253.251e-3
44.2621e-3 -172.765e-3 178.924e-3
22.726e-3 -150.92e-3 287.719e-3
26.3186e-3 -147.889e-3 289.014e-3
-43.4768e-3 -148.729e-3 257.669e-3
-36.0308e-3 -159.869e-3 184.333e-3
-49.034e-3 -148.6e-3 175.504e-3
43.2765e-3 -167.627e-3 98.6357e-3
-43.1649e-3 -151.964e-3 253.752e-3
-39.7305e-3 -151.028e-3 262.413e-3
-46.9203e-3 -153.435e-3 227.42e-3
77.894e-3 -148.997e-3 198.818e-3
79.6759e-3 -145.654e-3 195.208e-3
72.6113e-3 -155.889e-3 189.858e-3
79.0236e-3 -147.486e-3 190.968e-3
77.0216e-3 -150.898e-3 194.563e-3
66.2703e-3 -150.986e-3 137.989e-3
63.0143e-3 -152.157e-3 129.823e-3
-29.6341e-3 -162.809e-3 134.148e-3
-15.3688e-3 -174.306e-3 139.979e-3
-48.2133e-3 -152.091e-3 199.249e-3
-48.0104e-3 -150.38e-3 183.307e-3
46.9426e-3 -162.799e-3 93.8087e-3
74.1844e-3 -151.146e-3 234.863e-3
73.4723e-3 -148.741e-3 242.826e-3
-46.7513e-3 -149.266e-3 153.897e-3
-43.8117e-3 -154.602e-3 154.128e-3
-47.2743e-3 -150.224e-3 158.972e-3
76.5312e-3 -151.652e-3 190.443e-3
-34.0411e-3 -158.698e-3 261.481e-3
77.0178e-3 -149.159e-3 174.624e-3
63.9708e-3 -164.021e-3 180.648e-3
-39.8509e-3 -157.478e-3 185.916e-3
-45.1594e-3 -153.546e-3 185.617e-3
-34.8689e-3 -162.465e-3 253.5e-3
-17.9823e-3 -165.018e-3 269.042e-3
-22.2421e-3 -163.119e-3 268.302e-3
-46.367e-3 -151.39e-3 244.005e-3
46.7152e-3 -172.019e-3 141.311e-3
-50.1253e-3 -147.446e-3 191.949e-3
-15.787e-3 -168.705e-3 96.6954e-3
39.9727e-3 -171.626e-3 105.651e-3
74.8376e-3 -152.9e-3 208.747e-3
54.5812e-3 -149.72e-3 274.22e-3
58.167e-3 -150.755e-3 270.017e-3
-48.2359e-3 -149.154e-3 163.225e-3
-35.0469e-3 -160.326e-3 185.036e-3
-46.159e-3 -153.685e-3 170.543e-3
-48.1196e-3 -150.236e-3 171.155e-3
73.4153e-3 -155.39e-3 185.915e-3
76.6698e-3 -151.167e-3 182.663e-3
-21.4497e-3 -161.224e-3 90.643e-3
-22.1034e-3 -158.956e-3 87.2713e-3
74.6959e-3 -152.159e-3 225.059e-3
74.0995e-3 -154.696e-3 204.626e-3
70.6734e-3 -158.546e-3 196.332e-3
-13.6665e-3 -171.984e-3 107.948e-3
-11.0188e-3 -173.602e-3 105.286e-3
37.7781e-3 -175.014e-3 118.482e-3
61.558e-3 -151.554e-3 265.151e-3
39.0987e-3 -171.465e-3 99.5853e-3
40.4572e-3 -172.554e-3 109.558e-3
40.9178e-3 -169.443e-3 95.8869e-3
39.6467e-3 -178.15e-3 121.783e-3
-26.3479e-3 -165.824e-3 134.625e-3
71.4839e-3 -149.436e-3 248.044e-3
39.7995e-3 -178.694e-3 247.158e-3
38.2351e-3 -176.584e-3 254.091e-3
-33.7621e-3 -154.846e-3 125.392e-3
39.9723e-3 -173.321e-3 179.536e-3
40.5193e-3 -173.51e-3 178.46e-3
39.0156e-3 -173.583e-3 179.099e-3
41.4986e-3 -173.266e-3 178.874e-3
74.2766e-3 -152.203e-3 230.528e-3
-47.6209e-3 -151.871e-3 215.519e-3
73.0892e-3 -151.043e-3 158.427e-3
73.5784e-3 -152.86e-3 163.427e-3
38.6371e-3 -173.205e-3 182.162e-3
43.5242e-3 -172.825e-3 179.639e-3
46.3067e-3 -172.432e-3 178.685e-3
39.6837e-3 -175.239e-3 173.919e-3
-30.2384e-3 -155.513e-3 269.824e-3
-34.2124e-3 -153.818e-3 267.352e-3
75.0891e-3 -151.784e-3 214.523e-3
-48.259e-3 -150.583e-3 231.983e-3
-47.1208e-3 -151.198e-3 239.985e-3
-45.7403e-3 -149.04e-3 251.211e-3
-45.1208e-3 -152.004e-3 247.947e-3
37.9891e-3 -174.809e-3 107.226e-3
73.3263e-3 -155.669e-3 222.101e-3
73.8124e-3 -154.709e-3 218.195e-3
-44.6826e-3 -157.22e-3 218.629e-3
-47.1364e-3 -153.249e-3 211.218e-3
66.6711e-3 -153.042e-3 254.992e-3
64.879e-3 -151.085e-3 260.515e-3
59.1242e-3 -155.477e-3 264.505e-3
46.7826e-3 -157.783e-3 273.878e-3
64.272e-3 -154.385e-3 257.967e-3
26.6496e-3 -151.738e-3 286.656e-3
24.1618e-3 -154.978e-3 284.854e-3
31.227e-3 -155.781e-3 282.56e-3
-45.1252e-3 -156.429e-3 230.947e-3
-45.384e-3 -154.696e-3 165.125e-3
-22.9248e-3 -169.714e-3 178.574e-3
64.2968e-3 -158.788e-3 143.152e-3
64.1425e-3 -162.539e-3 150.147e-3
62.1839e-3 -163.101e-3 145.985e-3
-19.4456e-3 -167.9e-3 113.633e-3
-19.1838e-3 -164.471e-3 91.8472e-3
-35.6629e-3 -149.341e-3 270.18e-3
39.9603e-3 -168.536e-3 266.518e-3
43.7823e-3 -166.508e-3 266.68e-3
57.9407e-3 -159.391e-3 261.663e-3
46.4461e-3 -163.768e-3 268.109e-3
46.7216e-3 -169.11e-3 260.796e-3
38.967e-3 -173.149e-3 260.423e-3
34.2118e-3 -178.343e-3 252.903e-3
47.2333e-3 -172.704e-3 254.096e-3
32.1209e-3 -171.849e-3 265.984e-3
46.9163e-3 -172.625e-3 176.753e-3
43.3483e-3 -173.047e-3 178.462e-3
41.0754e-3 -173.157e-3 179.848e-3
45.5086e-3 -172.577e-3 179.279e-3
43.2165e-3 -173.88e-3 175.585e-3
48.2714e-3 -172.054e-3 178.504e-3
58.7427e-3 -168.513e-3 175.009e-3
74.9333e-3 -152.352e-3 170.19e-3
67.2811e-3 -161.553e-3 181.025e-3
63.2922e-3 -165.481e-3 176.04e-3
36.319e-3 -173.132e-3 182.942e-3
42.3424e-3 -167.932e-3 92.2809e-3
-26.651e-3 -163.071e-3 126.934e-3
-29.5475e-3 -160.124e-3 126.487e-3
62.1835e-3 -151.089e-3 125.597e-3
62.2219e-3 -158.994e-3 139.347e-3
64.6964e-3 -150.951e-3 133.75e-3
60.4454e-3 -155.482e-3 128.691e-3
60.9135e-3 -152.022e-3 121.76e-3
-32.9904e-3 -157.156e-3 128.623e-3
-26.9606e-3 -161.709e-3 123.061e-3
-22.9659e-3 -166.875e-3 129.203e-3
60.5156e-3 -151.119e-3 117.721e-3
37.4487e-3 -173.689e-3 103.25e-3
-8.47015e-3 -175.222e-3 101.967e-3
32.0755e-3 -177.458e-3 98.5111e-3
-7.21336e-3 -177.118e-3 105.339e-3
34.8372e-3 -175.581e-3 100.882e-3
-5.12843e-3 -152.131e-3 285.565e-3
-46.3873e-3 -153.028e-3 177.599e-3
42.978e-3 -173.393e-3 138.257e-3
-22.6211e-3 -168.22e-3 133.143e-3
-25.621e-3 -167.842e-3 138.33e-3
-17.427e-3 -172.229e-3 135.282e-3
44.4169e-3 -171.687e-3 134.807e-3
41.5287e-3 -175.088e-3 141.792e-3
48.0809e-3 -170.199e-3 137.854e-3
-17.5063e-3 -172.542e-3 173.68e-3
-45.6438e-3 -153.84e-3 161.216e-3
57.0431e-3 -157.077e-3 121.393e-3
54.22e-3 -159.998e-3 120.134e-3
59.9728e-3 -154.475e-3 124.826e-3
57.4035e-3 -157.923e-3 125.444e-3
38.2957e-3 -174e-3 178.466e-3
37.9198e-3 -173.545e-3 179.924e-3
-46.2911e-3 -154.548e-3 223.163e-3
-45.2047e-3 -156.708e-3 198.427e-3
-16.2541e-3 -170.372e-3 111.092e-3
32.541e-3 -173.663e-3 182.833e-3
72.6557e-3 -156.531e-3 181.744e-3
74.9234e-3 -153.597e-3 178.29e-3
-37.4753e-3 -161.386e-3 250.23e-3
-40.5737e-3 -158.389e-3 248.802e-3
-7.91806e-3 -172.644e-3 179.028e-3
-40.5775e-3 -155.395e-3 145.723e-3
-41.7974e-3 -155.542e-3 251.366e-3
71.0762e-3 -160.267e-3 203.789e-3
-36.6461e-3 -154.923e-3 133.474e-3
-5.35702e-3 -172.347e-3 181.022e-3
-34.8245e-3 -159.969e-3 139.768e-3
46.7926e-3 -172.418e-3 179.598e-3
59.3718e-3 -167.183e-3 181.829e-3
66.1392e-3 -163.858e-3 172.694e-3
72.8178e-3 -156.055e-3 169.727e-3
45.8584e-3 -178.156e-3 241.824e-3
70.1069e-3 -159.069e-3 236.226e-3
-41.9383e-3 -155.635e-3 150.171e-3
59.7345e-3 -166.117e-3 190.181e-3
73.1894e-3 -155.906e-3 214.023e-3
72.4133e-3 -157.72e-3 207.331e-3
71.7518e-3 -158.807e-3 219.855e-3
72.5225e-3 -157.055e-3 200.703e-3
72.7283e-3 -156.581e-3 226.008e-3
-43.7541e-3 -155.758e-3 181.164e-3
-40.0111e-3 -158.836e-3 182.017e-3
-41.1332e-3 -166.073e-3 203.117e-3
48.9162e-3 -171.987e-3 144.803e-3
-41.7255e-3 -157.02e-3 191.58e-3
-45.7131e-3 -157.25e-3 205.279e-3
-44.0443e-3 -158.802e-3 213.777e-3
56.3908e-3 -160.268e-3 128.576e-3
53.8138e-3 -163.869e-3 131.544e-3
50.7018e-3 -166.396e-3 131.061e-3
49.4218e-3 -168.348e-3 134.496e-3
-26.4915e-3 -164.526e-3 130.761e-3
-29.4586e-3 -161.615e-3 130.207e-3
-18.9923e-3 -170.526e-3 131.839e-3
-11.7412e-3 -176.328e-3 139.22e-3
-20.1225e-3 -172.255e-3 141.732e-3
45.9502e-3 -170.131e-3 131.398e-3
53.4429e-3 -163.011e-3 127.541e-3
52.7181e-3 -166.097e-3 134.83e-3
59.554e-3 -158.005e-3 131.671e-3
47.9523e-3 -173.5e-3 172.194e-3
70.0525e-3 -155.96e-3 155.777e-3
53.7696e-3 -172.248e-3 167.446e-3
51.0572e-3 -172.059e-3 174.43e-3
48.0373e-3 -174.554e-3 183.937e-3
43.9504e-3 -174.876e-3 184.529e-3
49.6073e-3 -174.038e-3 167.03e-3
-40.6942e-3 -167.932e-3 206.747e-3
-44.1232e-3 -156.341e-3 174.126e-3
-40.2664e-3 -155.275e-3 255.437e-3
44.1572e-3 -176.753e-3 248.142e-3
69.6462e-3 -154.233e-3 247.012e-3
71.7654e-3 -153.477e-3 241.777e-3
48.0359e-3 -174.885e-3 248.379e-3
36.6189e-3 -181.378e-3 241.068e-3
72.2598e-3 -154.492e-3 237.669e-3
40.9616e-3 -180.182e-3 241.129e-3
49.586e-3 -176.376e-3 242.064e-3
68.2592e-3 -157.986e-3 245.059e-3
-38.5114e-3 -161.552e-3 175.987e-3
-33.7144e-3 -162.304e-3 182.908e-3
-31.6761e-3 -166.724e-3 175.107e-3
-35.1494e-3 -164.16e-3 175.962e-3
-43.8609e-3 -157.113e-3 169.931e-3
-13.6992e-3 -170.627e-3 93.4078e-3
-16.2391e-3 -167.156e-3 88.752e-3
-33.0368e-3 -164.085e-3 144.311e-3
69.0496e-3 -164.409e-3 205.344e-3
32.2866e-3 -173.94e-3 197.987e-3
70.9967e-3 -159.886e-3 214.97e-3
69.3454e-3 -162.353e-3 211.216e-3
-22.2552e-3 -171.169e-3 174.258e-3
-22.2514e-3 -169.769e-3 179.43e-3
-42.9413e-3 -157.376e-3 158.243e-3
-31.8748e-3 -164.286e-3 181.661e-3
72.2968e-3 -157.184e-3 177.638e-3
73.3754e-3 -155.646e-3 174.027e-3
62.6615e-3 -168.606e-3 194.683e-3
67.5268e-3 -162.128e-3 176.949e-3
66.7845e-3 -168.151e-3 204.462e-3
32.7857e-3 -173.738e-3 197.086e-3
